article_id,manual_label_id,label,user_id_hash,sample_method,source,publication_timestamp,target_entity,full_text_available,existing_split,historical_exposure_status,historical_test_120_membership,active_test_148_membership,r5b_153_membership,normalized_title_hash,combined_text_hash,normalized_url_hash,text_length
1502,901072,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,bbfba8d044926f097e666713596ba4a4ef83668c318b19e51a6299f99a7461ec,,231
923,901073,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,86c3c7e4efe1f2bf16f8651611fb159a7e857756493c57de1bfe1374c316f6d4,,319
664,901074,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3d99ca311e9d6f1eaad532d0de72980fc76696499231cda3d239d28072fa95ab,,237
1806,901075,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ed55d6da1e346f0a0faa2bc5e36bed684a890f693dc4e4ebd3f295ccea7ca10a,,237
1814,901076,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,93891fe51283411ccd881faae5e660bd696889b0f288e136cfd370b9e73237ef,,235
1534,901077,positive,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4506bb3c942610703d923df6aeb9dbd5d10116808108a5add5be3f08110d75f5,,261
252,901078,positive,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,d581582b2587463ee9a20d9dfdeafbe1215909850169a4b2be48f8c73a9d465f,,252
265,901079,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,dc0ebd58b0a80a56fbe35a356443fdcf0b465334962c3411b15dfa8a06dba953,,468
462,901080,positive,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,af549a86f736f2b4481b8c0c6e75364244c5e8e37ea45794ded8fa5709ef2afc,,246
1064,901081,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,27517d279db121d02a86225efa210e52ceea37ce77602f874d0c0ae9e14557ca,,127
579,901082,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,63ac17e9e2e476e924b2dfa309d01924a77caa9980c7d56a794613dba4c09515,,312
1655,901083,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77d87f191ab387ebf80ecddf062c4697155faf9a52fb91804c43ffed6ddf1a8f,,317
1024,901084,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5e70a47e122d30721bfabd395f6cc75465fb7bde1ed8530eb9870546d472d3e,,371
1450,901085,positive,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,93b4c7a2502e802f8bda0e138c6d11e584d1b1237855959e5994e1fbee55b777,,249
527,901086,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,c70c51bb4c3f0bcafc638edafb783d8ebc6221a5c815bd674858cf7a5d0dad75,,234
1752,901087,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,b03444e7d2759e6eba7885778f94cb82661f35dc7581bd30aa0c496401496796,,279
591,901088,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,94c09cdf10e80ed3b1caef42e90e994190dd5d0d2488686990b60e3fc302f60c,,195
1715,901089,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a12cf78894186e371d1370678bb528252c1a10ebe0dee8bce58f746f47a015f3,,366
205,901090,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1edcd9197a0104507f4558c528b37f76cb65cb91438e5676e6ff8141048a93e0,,373
584,901091,positive,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,bf33616de57fda1759292197d2beb548fef391f7de875573642ae05ca72d695d,,279
702,901092,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,60eda84158bfb431811fcd569e3677bd73ce98d3de51a87e33938af5adf81401,,240
694,901093,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1c44d15ca057996e6378b25dd01040ede2b475e3216975978d23f8a1ceddea3d,,206
906,901094,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2020f2020511b75a5f11f87fe5c0eb422d30cd654a152281a10a15fad2b63e9f,,249
1232,901095,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,c8eb2bd0a6317ada0483168d5ab4cd0fffadae4186c1cc883d9b6a46ccb73a2a,,201
328,901096,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,895e8f03a0429c0b577833e9c919dfa7796d53acc40f138d5748d289e1616a84,,108
92,901097,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,87b745fbf7d117f9d3739f4aa7b6e6455a78a50093b8f7c32142711268927074,,289
1667,901098,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,538f9cc8e1838670c48c77422680b3ca3261f06f6ac0432065523716d55b3f2a,,366
1007,901099,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,9b2cd8fc40f1fe71d9f8ca74f97e2edb5e856ad72f3be507002e0c4497605f2d,,222
441,901100,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,b9e37764341bef2f7d32076fd9a9688ab207dccd9e5b35dc823c69881743e5d4,,291
116,901101,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,53a32b0aa575d59450ccebc654fd60667b46f95ff70122d8905e9bee24d94d39,,107
1589,901102,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0672ae701d3534d2c8b14d4cb65598b51868d1ed55c992a9717dd2bdb2f8acdc,,340
46,901103,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0a2a4e57469720b8035c2b6662490480c29c520ef5d9c59d4feee0cfa0e1c069,,338
1317,901104,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,9df78690f74503ea65d4a98bd747da5555fdff9b3763b4bd27247522fc702f15,,297
447,901105,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,206b6c934b9ddca931d093e3c98ae2002ac7ad9a30ba4fc7bcd130b212aa095f,,398
1867,901106,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e53fb4d3db4291a0079d68a2de2cea0cc2e1c61a6ae98d260ba7a7a996a70262,,291
865,901107,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,eb5b28190926f3f04ee567145be1ecb83b28a626539819965907a45f99c1ef35,,362
1404,901108,positive,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fdd4d9ba1f4c1ee059a43231cac4899c38b10368d9a201cae3944ca04650c8ca,,195
1771,901109,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,bf4a90218c1a57b02634ff9e156376fb38d3376177adf18e061556e244e09434,,385
1443,901110,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4cc4aa0fb49b7ea11a723173d2c049deb675ce04f02b9a9743993d71f2318e03,,312
578,901111,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,83edc09b3686863133ad6e6b81c270201f6b1aa7e555e09a90182b69948f422f,,258
765,901112,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e516c49ca795ba6f0953d19b6a375419caf8ea36ac448bd9698fcf2f326485cd,,292
70,901113,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0c9d8bd9fc6ece4420aee1753c946cc7a20ab5242a57109e060fe64448bd70e2,,296
1363,901114,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,9038478521e8b385ac11a37301b1404603fef0906e4f7e142202727c1dc70445,,370
1235,901115,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ba3a012f431f0e2f47a402d0dd6daa739247db6911eb0cf92a2a1dddb29a0411,,267
60,901116,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,9a9903dabf0b4de844be8a2e05f48aedbb8924b1ea7b5f53dacaa811a0905c4e,,330
1581,901117,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,b930e28da2d42a2b6864370bed29387dd9f77ed761af3cbc8b15e14df8fb9245,,231
1298,901118,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,448286ad9779e95611f77c98bafb3eb32fc9d5b8cfca89aab6070aaaa3e9690a,,219
1286,901119,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,d97bcb92fbd6bd0691977bbba75b06111d9e4b809f00aaef219aaf5c7222cd96,,357
1544,901120,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ed1a86f48855c977ac628065954d6261e06887578f6fd5ee9cb5fc651161fbeb,,264
1650,901121,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1faa08e386347b3a753a696372510e7b471151aa93c91d078ad69bda8610bd2f,,210
920,901122,negative,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e068f8599bc126031c4b185fccb9426c16ffbf4b657a4c95805e99fea2576edb,,196
1880,901123,negative,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,7c1395e76fb0357114e55f2a02936906ebe6b0f0c22b2a18b06884821708be4a,,231
1818,901124,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,50a86e2e48bfe78981767cdfdec270cf1f14460e4955381130f362940a4cfaf8,,150
850,901125,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,cdeb4e507dacc5567f3524d72404a77638143dd3a80a999c8d85d0fe5d11d9dd,,339
1609,901126,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5949c784107a38e972f23f23e73b06ba6d748651edb876e2ebf4140e3f42bfe0,,279
1283,901127,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f82781068e15f59b55b91f5736809904ea66604deb90cc3135ea891f650bf4cd,,258
1251,901128,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,95dcb830d7366f15d29bb4f398ca89aa2da3dc9b9a05d6bf4a94d29b863618aa,,432
1637,901129,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a286a4c6d19f7346e2254328e0f721cd523148f172202edf170a7302bae315be,,264
544,901130,negative,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,d3064bc0d48dfc49ecba9350da0113efd8e5581b47da1e731d85c6b16a8365e0,,246
1143,901131,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,036f2ac75347a4e1431d6a25d9dc3b7af22d59b2b8dec40605f8272908ea2b47,,146
286,901132,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2dd499623aac09074389393f3ebae2b99a331c20b82ce4b72ace9c58f03effd9,,334
1264,901133,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,34819d9e7c9a03db2cc14dc787a8829005e973e5b26424e1091293c5657f90e3,,282
940,901134,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,99d2f3ec12b2f1e20f92d7b2918b044d022676f76c292283a692ffd1614794b8,,359
1536,901135,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,597bd2e605d762bd2327c2e7c913f864cc492421ed1db6ef8fe07418b125290c,,156
1551,901136,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,96f9c20c106a7854d0a9db6af9c86f8b5d4fda7fa8aaf17691fd5e3f8d24c26e,,267
1066,901137,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2c42a51d681667db24d7f1f3d422b2a4a7f93826b0c19202e11ec8b4a94761d5,,336
157,901138,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,6dd9da5d33b369ff76c1e9a347af199f1f729bcd570296f2e272268c5f565f9f,,264
1795,901139,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4a4d78325e70ca953e869984bc86972ff06742501fa12374a7a3601eb266cb90,,252
1628,901140,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a27ac1c700fff1f26a1d06e3d8d07606b8179d00e7ff7ac3462f7682228a8ab9,,207
1881,901141,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,aad05ebbdc437d09fec68aa3121d0aae27da26471e077b0f273ba228ba02dd6c,,414
1805,901142,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fb46c798578063783a5c5ae6594717609ac194a34568604141d1caeb87d804c5,,252
1543,901143,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,00ab8931047f4e261246e3928c5355c2cd4aa1c78e496705417374b30c560b97,,305
1761,901144,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5d58635ca02ea39746c58f5db6322ed8c5de1fd85936e264d7fbf944be7ffffc,,369
1728,901145,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f6ed56c8a50fa2bcad0bd23d0c3c2eafda5b5df6cad99dcde8728322b6b51ea8,,135
717,901146,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ac820c5cf09b3790b520c9ebddc56fe47c7503f1cc343f491c9bbaa221b623a2,,300
1697,901147,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ebc4f7c459556746a943e6c761fa4394767deaf145e7825635db2f4c389d404b,,296
596,901148,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,8dfcd698b08e9f861ba36612a735b479de58bf4c04d5feb7d55da990039d9c61,,264
913,901149,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3b5ee4dd0bc70b0eb63ba487f01889ee865c9f34f270fcc3ed2623a326b943c7,,305
1612,901150,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,caba6d443d1691591f8eee6b7c5000e37c169d824c27bb84f70856d4a89ed7ba,,345
1400,901151,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,9341c3234ebb71bc0c35188ea7adf7f3d5ef634e25663b8255a1c0de225dd18c,,314
386,901152,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3d06287ad729688446592368605aa615d43b728cb736831b130624100f262beb,,97
1857,901153,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,dc9fd06a55f1faf0e0e8b21868cd103e8a884ec18d8350a1ce82b4268b60caf8,,327
79,901154,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,57cfc46585226fc28549c3f15b86687c494a7bf81d142b66164e343959cb2e6f,,406
862,901155,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5a853a8350ac9cd797dce9c4cf9ee77f2727cfa56e9ed15deb9bc6197d69c86a,,365
1476,901156,positive,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,7711e910500ea06ca0c20dfb4f8cbcecac21f885a3fd624bfc9ed6653f45fce1,,243
1138,901157,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,b0441a6b9bfcc8abf86e6654be2dde54e4c8203a7413eea327e8772eccdc9fa5,,153
313,901158,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a5ee82e7ebc5b1e502c61f0fbfd000798e0fc8265674453771b8429dacd3905d,,259
257,901159,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,165a3d0d35483b01cf6a147eeb9d606354015aa21e6fbca54950de1aa27c3bd7,,233
1409,901160,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,bd2e44cd9ef4eb524f9dce08e1c1d2f21ca77797f8f0387780c8e0102c342a7c,,117
1128,901161,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,d01a55227f450a94c1941903e94e669b0e729b1274ec998bcfe6ce64b689db2c,,213
959,901162,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,b2299aafa05379856b87b4c0687344f015494b47acbfabf546698b9dce6c3abb,,279
704,901163,positive,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,c805ae9cc2e7845d5ce00694c75ab8d9b26306525af6466dada302a04846a08f,,365
814,901164,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,317b9cb73769d191a38d49cab3a70ffd4b3f48abec195813a5678c7a46c5bf27,,405
829,901165,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4bee3a2bb3fb189a97b1d9b64940680414ffeaee368824b3991acd60ebdec709,,276
1535,901166,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3964c5524bd9b2e9b86519f479c5bec3a9c35a6517d7b101d90854bafa1a2e75,,171
204,901167,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,31fcf7ea86927321ce23f4cb44c37ed75c249c6c87bc25cae5df27759f555147,,377
524,901168,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,993b38edb80c308545a73361620ac39a048fba4ad694166ba51562f45b08658d,,237
1133,901169,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,55858d2fc7a4ae2f9f06a53cc72100e20c9391e6a35c4eb9b4b3430ba7674619,,142
141,901170,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,292a79c0213a63586ae7406958fd00c0a7fdfd3da96dad7dcd1fc10e36b73e4d,,258
772,901171,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1a23a74a0046c1408ab972619ae88e696b28ff9b407ac925f50adbefe0e7e2d0,,192
1636,901172,negative,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f8236fe2b7cee007891e517f363c24a861b78606a14f6f02b8e4299eca3112b5,,195
156,901173,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,49c54ace6fbc393b6a09580301e34d63a0d0e0d19a9d19d350af3c39951e778a,,169
431,901174,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,97b85caa010d8eb28673693d0fd07577a00c0f7bb1cf0f984fe59aeafa4aacd9,,279
1361,901175,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,96daba0d5416d72e9516a9b1048b8b12a434111aaff002be6eb734cf8fd5877f,,234
905,901176,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5bb25c5b2d39e232e8067a5dd3d0ad88959cfbc8e6f4afe88b7710a6cbcd3243,,300
1427,901177,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,eb9b8139acc1d35fa845ac2093a2b0968387b8b6310f1016a1ffb6ca2efe9d2c,,291
228,901178,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,811c0f7698fbdc0c4829edfaf81b96ba2db6aa5e3677f0973e58906bdd01e923,,339
825,901179,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4dbbf2fcac70f285ef2bb61023912e4c3ac314840c5e2a1077b830f6dd516070,,297
85,901180,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,09929973098a418874903e400465a4d27bac16a9af9292262e2efb15df47fd2a,,355
1897,901181,neutral,,representative_random,,,,False,,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5aaf3c2d460076f47b1861e2198e307cb9c18cbd38dc32646f375d72028a645,,480
