group_version,article_content_group_id,classification_instance_group_id,article_id,manual_label_id,label,canonical_target_entity,target_entity_source,exact_text_sha256,normalized_title_hash,normalized_url_hash,duplicate_evidence,near_duplicate_group_id,true_conflict_status,sample_method,source,publication_timestamp,historical_exposure_status
sentiment-groups-v2,article_ad8fa913d25b3970,class_3302c1bb6d42f87b,952,1011,neutral,ASII,stock_code,4b61bbda28b1d31a3a1c4844cd369a7dbd730b5c2aacdaf3b0181f842170eeae,fd86c2602a6660be09c01c24dc39fed3b1cc5b9107b7263ff56019aa18d22dc3,eea50f57afeeb1dd8b42b010282c4731073efb8226c14b12868f90e13d46c2ef,singleton,,none,representative_random,google_news_rss,2026-05-04 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_6953c2a883537cc8,class_e231b541d6d21140,953,1662,neutral,ASII,stock_code,08aa6b258dde04feb446f9902f05d81a094ed11e6f312bfd75491c7a1ce86c33,d12b76486947f0ed38b8abee60ce03fd7e8fc0d58f9e7f5f1a8a40c5633394e7,0f7c6549e4576ba90ec9b660dfe5c2a994917df4002d03b939c09ebf9bb70bdf,singleton,,none,representative_random,google_news_rss,2026-05-25 16:17:22,no_known_test_exposure
sentiment-groups-v2,article_b471aeea26820f37,class_0c852284e5fbc38b,954,332,positive,ASII,stock_code,6c2ddc01ed2f6ca6bbecb0423420ec231f44a55ded19ce040f5d6229e54895a9,c7b0f2b552544f01139d30b909295f570d6dda9ba5cb832dc8ae63eb2d6de1ae,3adffc03529f4b56236c45b15457fa3f2dc2a59c4797c39b05f3bef5a5ea5e42,singleton,,none,legacy_hard_case,google_news_rss,2026-04-18 08:56:26,no_known_test_exposure
sentiment-groups-v2,article_4652614c4d8778e5,class_09ecee753a0130a2,955,1554,neutral,ASII,stock_code,ea6956eeedc74ccdc5262a7acbfe46fcbd0e30353a17c1fcddb190ca07d31bdb,fd07bfa5bc979a938ce6d12529de235de22f50bf548bfd065b1377710d942f31,d25b941a1cec675a5d66de5d5fc71c2e5640800c8b9ab18b72b6924b9ebbac05,singleton,,none,representative_random,google_news_rss,2026-04-13 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_fbb2a73b0bacf395,class_b1114c16747978b0,956,1175,neutral,ASII,stock_code,a589524e2064ce60ad36a72ce9e163c5b8c98907ce9caeafd420daefce993781,eb431dae5e32e65b9b24efbf014cb1fd6581d74f54fb13c47bf7881098ab5b29,e719b212a2828dc09dde61c76b5478bf9fc7f3f005b024ba94c1c49cd1fb9e0c,singleton,,none,representative_random,google_news_rss,2026-05-29 18:57:08,no_known_test_exposure
sentiment-groups-v2,article_46d4c7c3285e2d04,class_97d578531b9fb135,957,884,negative,ASII,stock_code,b2378680f73f894c5ad18de35cb9b94362dfe0cbe50de440e23eb6913f32c7b8,7d6fc423b6c5b5f74724e23220fdbd534788aa98ca92f75c51d5d8f10092ccf4,4f13d6f6d3ea378e16faebc19cd620b8a6bec7200114fb302245317e5f3959e1,singleton,,none,legacy_hard_case,google_news_rss,2026-04-30 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_debc96817a3523d6,class_22f0f74b79cc4d9e,958,1741,neutral,GOTO,stock_code,a0df8e3d9546c5cffffac293f7c1bf25fd25280911470388875ed12881091e4e,d677801aaa502350749515b528b440acdf8d4b5096c30c0daa2c366a3326323a,37219fa56463a96096c531fd139b8d1fdf1852db6bbe0d07c2de7e80a6522fb6,singleton,,none,representative_random,google_news_rss,2026-05-27 22:06:00,no_known_test_exposure
sentiment-groups-v2,article_e6d3cee8c029277d,class_a5491419f2476ab5,959,1865,neutral,GOTO,stock_code,107fc23abb3f138648bb28f72256192bae4c3e8d46c01b0ae57fec1692f319a6,9dc7748a8cbf90482d4f944461041feb57bfd327af6e7746526e688f241640f1,a575c43b4a4228c8eebb7b5a68767be676d7b5fed2b25751abc81723f7792963,singleton,,none,representative_random,google_news_rss,2026-05-27 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_7f5642cd0c851c48,class_d1db5217680b87f5,960,347,neutral,GOTO,stock_code,45b978b7640e3ea8b0ad09f6075f97fc7707ee10b5a277bd8ab9e0eddc4efc58,e8ffe5babc27e484ac21f3d9cc24a8ef398d35161401859a9eebbad8d960538a,521ac00cfee2f50e6ee53653e6af44c412e5785b45b8c5ef033f6094960a0121,singleton,,none,legacy_hard_case,google_news_rss,2026-05-22 02:47:00,r5b_153
sentiment-groups-v2,article_eef79a6a04f78a54,class_1cc111c424af6b73,961,357,positive,GOTO,stock_code,75c0cbedfba1145206a749223dae0a9a37a26afed19edd234b7c25e982be5e1e,4483d09a80f63e31bee71a7031507ab5b57465151bcbc866811640349e9048b2,60dcac4e2d3da7ed6d6ec346bce4be6190e1be35470d43975b5dbd3a80cdd271,singleton,,none,legacy_hard_case,google_news_rss,2026-04-28 12:28:37,no_known_test_exposure
sentiment-groups-v2,article_084917af148384c1,class_812433cfd806526f,962,1190,neutral,GOTO,stock_code,734993fb9051d987189a0b339c9ec4e12bbca8047d265a6ce304785e08b85e9b,af87e43b664abf6d1bf97e478a4f1e48a57dfa046d0622a2a563ee93d2dd0414,19853b844480c5e9c70cd4cfd16c3ae644bc5192ba74d0c804125e6df9f24424,singleton,,none,representative_random,google_news_rss,2026-06-02 02:50:05,no_known_test_exposure
sentiment-groups-v2,article_bb1ab2eac2fd6b31,class_8c1dcfbdc3033e72,963,722,neutral,GOTO,stock_code,a629a9d4e34a2e9d7a4cf0f63477052cd102299be4a731d44ae7523eecb8fe27,6ebdc35128a8ff37786485dbf5dced5bfce6e4c418e3bac094d42ec3de0dda29,86d39e9517696652229e0ce60766810b1715e6dd38aeb6c702a4ecba08459e14,url_or_text_or_substantial_title,near_bb1ab2eac2fd6b31,true_label_conflict,legacy_hard_case,google_news_rss,2026-05-21 04:20:49,no_known_test_exposure
sentiment-groups-v2,article_835cc509d6d86a3a,class_6fb20ea09d9ebf25,964,399,neutral,GOTO,stock_code,2435dcbb93627ac82eb53df5f0d6c96c6d5874d59bf86722804cc08226a16f06,856fdf0669c7a50fb1089ef2dd4b55f0ce5db2a98026ed36aab30591a0cc0014,4b50cb8f0c560d61b71805e3f56137e1b2aab5d13dcc0a34822c3a3c0030ff7b,singleton,,none,legacy_hard_case,google_news_rss,2026-05-19 13:44:05,no_known_test_exposure
sentiment-groups-v2,article_2f1d593cd98cb5bf,class_22bff886f6dec5d8,965,1446,neutral,INDF,stock_code,24ef0ba8e31da5de101c7d4840df5d50294976e2b4b815679330ddc56cd12123,f0c3ab8afaaa3f0ddf9a4917932b0b569dfd34c89edfc8e9080e9eaacab9a983,f9c138f7b01faa10d102f83808c91840a379f7c1d118cd272b21f07b6798c37b,singleton,,none,representative_random,google_news_rss,2026-05-18 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_339d9d13edbaa267,class_618bc3c35386dd62,966,954,neutral,INDF,stock_code,21cf6a3bdb5b56f86c19034c616622ccc42cb0ec2ec6c2111ec128613dae1b37,c07331f8771c152f38cd228be4f55febe6119e7030ee176553e81907cd65bf3e,9ff62d5215a7951a268c95da0d485f5e9e5ad95caabbfece08068724fd4a942f,singleton,,none,legacy_hard_case,google_news_rss,2026-05-26 07:36:31,no_known_test_exposure
sentiment-groups-v2,article_40a7ae9a07a94bf5,class_8d551c855d45b3dc,967,753,negative,INDF,stock_code,b9e4bbf3f8b8b059217561f369c8dde3bec57a1a22c8cdace41cb9f6a7dfb516,3686048a09cf033ae25f22ab8ff82098acc026c66318b9d28f8487e39acf58ad,59e5737a2af4ef63f5ee0ae2f9b98b3053e7d8cc0db7541ea6029cffc09b0445,singleton,,none,legacy_hard_case,google_news_rss,2026-05-19 07:00:00,active_test_148
sentiment-groups-v2,article_d6420a4ee44bc345,class_d9f248e4b8490eaa,968,1886,positive,INDF,stock_code,06013013451cecd7b754ecf6ab541187e53fc23729d055c2dbf17067bb468848,a5c431ee73bdaf53b731f90f26b24b22d243d639c136d34df5bb7394e9682667,68cde1c44daec1fb5267be323c3d248c1b674ad1788a4b510bff97faa2cefd7e,singleton,,none,representative_random,google_news_rss,2026-05-02 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_16b30490a644117a,class_952e1a77e7e32f79,969,1658,neutral,INDF,stock_code,f4797a2452e9b52f1e7e3bdde548d89f92eb639afe7260e0f1b1f25c42304359,300984bd8797308daff7b472eceac4925178938353ebc7af1302b9813299b22e,d82a269c26a9b41c498707597f226835c9e6cfcfc79f6f0c5eecf48674dadd04,singleton,,none,representative_random,google_news_rss,2026-05-22 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_c2071c8630b2addb,class_6945f8589d2758d6,970,143,neutral,INDF,stock_code,671ff88c7bca6ea7dbfbb1e39f77cff76049542e8cd9714671ae34739dadad6a,9732aab06725b23f7a89fb0bd0fef74e4b7e01f671455e6bd8e837f8a818927d,719f24dbfb98ad52b3c64ec047b50e6c33e94941f9219f1588f6160ea079f8df,url_or_text_or_substantial_title,near_c2071c8630b2addb,none,legacy_hard_case,google_news_rss,2026-05-20 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_98964da49d0a9840,class_fe25110489bc8c9f,971,1246,negative,ICBP,stock_code,e170f339163202c34c7189a9b39f23ff6eb8b2538ac8bf54adb7015050dd4b18,7ce9902aaa9a5cbefa364a4dfaa9ebc2323ff2f2eb6b2644ebb122172e3c7421,8e3320b2d510435a8c20000b79f2e2492a6c6ff542794d640eaf1b9194745c75,singleton,,none,legacy_hard_case,google_news_rss,2026-05-01 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_3658d7fa3c43456f,class_296311daa3db6313,972,1050,neutral,ICBP,stock_code,a4988c6be1666207da659bc153f107bee9f17a17ad0f093a5443de442a60559b,2e255ed42613c8fde6b41cc4cdc99114fa10bab4d4fdca6752f7410040727020,6f07b87e93b7c48cc2cda4108a26fbcc0e2b1f7f4f85d28f83422e34656838e7,singleton,,none,representative_random,google_news_rss,2026-05-31 11:54:00,no_known_test_exposure
sentiment-groups-v2,article_c24cf8d31cf7e596,class_ac4a581e5086b6fa,973,228,positive,ICBP,stock_code,461a266e765391c6eefa0d093e5423702dd5f290367d777a95b327722e764d56,6c8f4ccd4e441107e84a0c11bc9fe363264293ee47c42c0ead1985f697e2c7d5,074978384e8499ed7e2c13dbf877c8d909b081e87c809e985a32cd60452f4afb,singleton,,none,legacy_hard_case,google_news_rss,2026-03-31 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_51cfe39433c33d81,class_a4542bdc5465790a,974,586,positive,ICBP,stock_code,9038b32cb7a4a5097eb51fc2e2b40c8f380e96a095275c8251101dcfb8f143b8,6bdf653b74c2b96e3cbf4e8f20b92b284d4ab2810e125f448551839b23bb91eb,c2f76c2e7bf0b80c3e620a34d81d4cb1ada60b22867b941b596522a42f90b991,singleton,,none,legacy_hard_case,google_news_rss,2026-03-30 15:10:05,no_known_test_exposure
sentiment-groups-v2,article_0aa598c735f77296,class_4d80fc7668a6d66a,975,17,positive,ICBP,stock_code,f220d99c3f42db6671286879f5cb90b34218ee539dcdf8609146b0a46233ec62,2afd0feddc06872b3e997703e86887ab2386b125e05975fabd1efa482092e54d,0bc5bd09f7cbbf0695413ce8f9008da1c749658866a4f8f1784619de96151a87,singleton,,none,legacy_hard_case,google_news_rss,2026-05-29 09:30:00,r5b_153
sentiment-groups-v2,article_3cb65cad26f0a517,class_cae8bdf3217618d6,976,1434,neutral,ICBP,stock_code,88a5ab62726a5b2b1e59a1e8e213b16e7eaeafd3bc0cf8e11683260bb5dfd632,0b5694455772e4b1063e1af9be507d78bb03450e847afdea9b461f152e7c2810,e5dbb6b75b0d56f21744d038f402490993b0aded30918b806d08d34dff92bb21,singleton,,none,representative_random,google_news_rss,2026-05-26 10:06:38,no_known_test_exposure
sentiment-groups-v2,article_3837e1aa083f578c,class_6e119aa3600d0748,977,27,positive,ADRO,stock_code,df3867419a24d654277e5eb3a0c5cd0289ed3ce295519f26a7c8d0247679b35f,441f49ca812794d91ff082f150a71cd7992007ad7d1e76ed38054e9c79c9382f,91bd9fd1f28f57f31cf1957324426898a5cd35cd2ea700e5e4a0aee0907fd1ca,singleton,,none,legacy_hard_case,google_news_rss,2026-05-28 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_a763a2c99dd899cb,class_8b332fbf09c10824,978,124,negative,ADRO,stock_code,87dd319161a5de3745368cc1ef66d6cc0dcbe6978dcd0ed65738599e4cc51da6,86381f16c09392db2c8459193afceaa3fba71bdf22abd89c1772e9e3a635e249,cd2e5ca29b24636b7a0f4156cfde92c823337d3f9752f0208da81eace04196f1,url_or_text_or_substantial_title,near_a763a2c99dd899cb,none,legacy_hard_case,google_news_rss,2026-05-25 22:00:00,active_test_148
sentiment-groups-v2,article_8590ac0625554934,class_2bd922150639020f,979,369,positive,ADRO,stock_code,32c6bf6914849da4c66da97d95ee32e6028756c32156d99693b4ad7a4c4a6b08,e0042bfaa3cf4b42bab832f7ab4bef8fbe586d0f5805554967c1dd32a5edc6fb,b4adc2c84214e1d6d1903778311310fab1c80e97fbac0f8d1285fe67e5c0433d,singleton,,none,legacy_hard_case,google_news_rss,2026-06-01 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_38879b6376fbabdc,class_9be4a3e5afc2c70c,980,1547,neutral,ADRO,stock_code,5a483983db6ded272e242a269f6468f7d1fd32c03d6534af7df668063e65cfb1,ecc41d0f78f8ad0f2a4738ee215b077aa752c05e567aeb29573197a49e4a3757,76ee1e87123f755fc108969b55696cf32cab970f3406de28b160b27245e05c97,singleton,,none,representative_random,google_news_rss,2026-05-20 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_aaf5060b9517ba4f,class_20e470dcd610a699,981,1395,neutral,ADRO,stock_code,3020b4b4709e1424486c7fe3202f3b29da137b2beb8c97fd66f461832d5449e8,463024fa51b54b3a57ceae3c34ad25ea5af61a6d65b51d82c231833d880c5b86,a9cf68a8f293651be25b018d836f5bdb79c9a872293543de2c1469acdbc0f52f,singleton,,none,representative_random,google_news_rss,2026-05-30 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_dff17949eb4f9ecd,class_bf4c32c93d1e9a2d,982,61,positive,UNVR,stock_code,cbc2c203084aba6cacf391ba9d3cfc3e22a9aefeb5591b6f25c491adda36f447,04425896ccdca25fca6792420e8de18990e403ec1a9a29fb03c1d94eef8d1413,6138c9f3cdaf60144f70ddc27b5cef5895bb26ddb2496638de02a7c61e1cf510,singleton,,none,legacy_hard_case,google_news_rss,2026-05-06 07:00:00,active_test_148
sentiment-groups-v2,article_fbe10beedf9d29cf,class_bfe26426138f319d,983,1095,neutral,UNVR,stock_code,c6516a9beb8c74bd7822bc0e4aed88aa926d1b4727d74d05c634e5f7d0f3c239,84c0b316d2aa152439305da601e99ae7bac952678d1bb71a5400327861386081,c056006fb7e6d3a9aeebea844c6f48ccece38c715cabbcddeb4b64ff7bc2f55b,singleton,,none,representative_random,google_news_rss,2026-05-23 06:55:02,no_known_test_exposure
sentiment-groups-v2,article_72805ff7c0f210f3,class_02b9df4d20fb0ed9,984,404,positive,UNVR,stock_code,37ff46c1caa72ccecc405f6edf08b0cade15a9d84bc7ad1f5232b0769873e88d,3ee99cd0536235c5d99bec7e92012750bfa99202e777b7dc108bbcfb2e17a436,b689a7277b92f1afdcffb1d9fd09782fe005b3c12905f85de6f1e169cb81dfc4,singleton,,none,legacy_hard_case,google_news_rss,2026-05-08 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_70d432707ec24786,class_18894f018f7312fb,985,880,neutral,UNVR,stock_code,c6f03f3641a42d02f455390b02b26bc215d16322b28a4f1ff39f2ab19b5e96db,13ba89b200ac0b62a868c1d7da5be78d52f723a725458f7526e3c800c4f3aa3e,ac9b4cda9073ca5f2e280d47dd9833a6779f3f81b72821e50bf544ea8bf0d922,singleton,,none,legacy_hard_case,google_news_rss,2026-03-03 08:00:00,no_known_test_exposure
sentiment-groups-v2,article_2c3f699f4b5f7734,class_a39f4e33bea98338,986,1599,neutral,BUMI,stock_code,46bebec04727495bcba39fca38f52a2fb1c1161d9db7ece0ab0b1fa6a25e54c2,445dd8a1caa81927d65b0b8745616eb97f20bbd0a7f30ea7ec5e01230f264db3,a464d154bbe1e2688dcbbfba327e7bc253c79daf0d69ea3eeea7a1772c019d3b,singleton,,none,representative_random,google_news_rss,2026-05-27 22:09:56,no_known_test_exposure
sentiment-groups-v2,article_55c8079ac96c6a4f,class_4be7ce440b299299,987,450,positive,BUMI,stock_code,05ec7f923d752e8e3741faa9acefbde02061a05f82ea9d2afa4581106b1b6202,551e196529e0b9198e701ca456bede65b62377971376a20caf2d45a2e7ec2c03,ab5391a9ed483680f4ab7742c058a9ea7c2c31f3f8652a9696024e286c148a07,singleton,,none,legacy_hard_case,google_news_rss,2026-05-05 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_ba9c5622470525f1,class_7db773d296430dd1,988,1418,neutral,BUMI,stock_code,a151f7d07cf502efcbcbc56e33baa1ad1d0f5babd74dc83cc696e2a6bf26ce76,40239f72fdafa8cfe021c15aaaed5299a1e705a1dd60d8839d5749d036999a82,3cd89131d673560576f7dda29afab7cc05a43de7cc7ba4adc8758fa507a1ee38,singleton,,none,representative_random,google_news_rss,2026-05-22 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_926a7fc32c08e491,class_bf21ae42fce8f599,989,1885,neutral,BUMI,stock_code,e9210df7685b9f86815f282a2887ebccad4e81d3657d4198da979a908fc192e3,29828e9b4ee921d7a9fce4f946874fa50f3f6c0ce6599e64706e116bd2c61a6d,69510f56cc9c0c7bfca74bb291a30429a0ac37cb03441ebf6a216cb6f2c10fa6,singleton,,none,representative_random,google_news_rss,2026-05-21 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_fe50b64954720ccb,class_b2295ea409ecd2e6,990,832,negative,BUMI,stock_code,46001641ce31a1ee46f51049ce4185106b0013d68dd3daba2d266918696169d3,1e8a958a04b2dc3b287011268a438923275421129627e13fdeb8d4be880649af,4e2e331779a48488e58db2d091382648a3bfe87a27f3ddb371b861ecd50ee96a,singleton,,none,legacy_hard_case,google_news_rss,2026-05-09 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_25b7c81e770034ae,class_c6d2a0a5ccc9c702,991,714,positive,BUMI,stock_code,66065582dfca1d113d11b2513faae648d7c9fa3db919e6c0efdc72d1f5f98cfd,11cacc91fdd142cd092b8461e9655efe78891cd55077ac8c91896d6cce6ae2dc,3d5a3a5e027864bb3a629afde48a4ac6905985d261cd38b4191c84469b26c012,singleton,,none,legacy_hard_case,google_news_rss,2026-05-29 00:34:00,no_known_test_exposure
sentiment-groups-v2,article_c0d2d188feaa1562,class_c56364a5f7b71a8e,992,41,positive,DEWA,stock_code,c113edc555824a8bb7c63afdb148508cd52a0dccdba8efd5efe3f15540211db2,a18842e4633db919c4d0b8126d181f154a18cd58260a92eec6e853b93088dbb9,557183e54407c10c2bcfea6d16e90206990694f882898143b3db6a1538b00474,singleton,,none,legacy_hard_case,google_news_rss,2026-04-24 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_40fb7164e459a388,class_447b0da4dab113a6,993,444,neutral,DEWA,stock_code,6e756ff5c8ff2c2d11497cfed24cba849f14b8a2a071e0fc4947e126ac9ba19a,45686fe7c64ba7d89ea4337833eedf7975ae4790b1c07e6de279218cd518fe38,b30ea3d1df6aff2bc84d1bc9920aedf7ae2dc1f7500d9e412536bbefece53589,singleton,,none,legacy_hard_case,google_news_rss,2026-05-06 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_8c004c94eb689b37,class_85999de3bb203147,994,461,neutral,DEWA,stock_code,f7c5a8fed720cf76738ec27c5186dc940a4c03b9a83d7f017c72038bfd0210f8,35849c4e61c12452c4016401a870b066d4a4541f98bd5be4d16bea22f3d0cb0b,5942917a41f3805dcc89f352007c56e198684533ae224464e6c8fb6fb5edd72a,singleton,,none,legacy_hard_case,google_news_rss,2026-04-18 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_abbb9233cee3e720,class_3ed1f89330c701ed,995,338,negative,BBCA,stock_code,23aa9639cf9911959f1e6a982b4ad29e322939513f5fe7d6b6e2623811616c2a,936f04fe1839fb74584716ceac6224f847fda0c5171a3b6ebc112452a48e4bcc,cc36ce2248524bc5f1a085d71a30dc947e2581483024afeb60d95fe9758b24f5,singleton,,none,legacy_hard_case,google_news_rss,2026-06-02 03:43:19,no_known_test_exposure
sentiment-groups-v2,article_3292bef42975c0ab,class_63987dfc7586896a,996,721,positive,BBRI,stock_code,13225a1da69bde904bb93aaf4ef7bc2f9b5e2ab4575fe78cc9a811d01ae354b7,ff589a30b1e844e07eb17b6f182542c107c36013c69ab42d9c074ff38287d9ba,f451ad76e9e3ff9ffe601cd17cb560b9210badd5602c6f17338e14b4fc4d304d,singleton,,none,legacy_hard_case,google_news_rss,2026-05-24 02:22:22,no_known_test_exposure
sentiment-groups-v2,article_864995ea35b82212,class_e093b8cfef7fd378,997,660,negative,BBRI,stock_code,90796dc85b4c2d8232973c37168e9cb94e00a6d05568e4b928a01f3ad1761603,e08c9dd1cbb436a708199a361b343a94e54ddd0cc11a919c27967b5b0501e41a,eccbe2ba59c530f5d70ff88d7e944027f4a51a594d2f3fa13ac4b8b9cc3fcf5b,singleton,,none,legacy_hard_case,google_news_rss,2026-05-22 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_462c39f8e9bbf461,class_64de2db7205d1e0b,998,1171,neutral,BBRI,stock_code,90d440a3a2fa8f5f97e9bb8b3c13b73dad444aae636d814f4acee52e7b1aefd4,8941c4d09fe70c49bfe3111e23e26fdc08095c4f22207863fb79f0e00d0c4fca,9a571c83324519f6fec0085dc80284021b209e84c7f1499d314d96ddc1bfd3b4,singleton,,none,representative_random,google_news_rss,2026-05-13 11:18:38,no_known_test_exposure
sentiment-groups-v2,article_83cf8b609de60036,class_4ca4fd829c262045,999,232,neutral,BMRI,stock_code,19f1846b593ab5c3c1b01cea23ac74427a3a15a043ed00658e1a688fee92fa1c,3b0b7ca7945f9290ef48bb92ccb478c288c9b9659cbc1b2b6538875eba571fd4,f23fdeff184b8a221f51749bc69c809ff8bc271fe8aceea9514b7d203b0774c1,singleton,,none,legacy_hard_case,google_news_rss,2026-05-13 07:00:00,r5b_153
sentiment-groups-v2,article_40510175845988f1,class_2efdae411c0b3996,1000,1466,neutral,TLKM,stock_code,e2a9ffcdd0765ae7ab291d6c671deb131258974dd86fc65d77cf2bc329c264e8,23ae7694d2a98c8132ffaf1d8048ef8873dfebb87eaf7f5c8edf27f605f90590,e3f88bfa7acb6787cb23b4a37d17a24fbd7ee7ef7fd30759a058626188e69c30,singleton,,none,representative_random,business_site_search,2026-03-11 17:50:00,no_known_test_exposure
sentiment-groups-v2,article_fe675fe7aaee830b,class_c1bfca75febae2f5,1001,1751,neutral,TLKM,stock_code,313fce295de96e5da95ff60b9fb5f958242c9b0d2f29c48bcc558204fa38694d,aa29608f9af1a078cb248214338985d3e76a506e35eb33f4a2756d91011fcf91,29ea87b9ae7655f80ef68726b1cf023ea6ef4011e933d3ae7244a96164514b5e,singleton,,none,representative_random,google_news_rss,2026-05-11 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_b281bc2c616cb3c3,class_13e39beaaed43342,1002,1284,neutral,TLKM,stock_code,ba86fdbe6b2da8c4b721af5086c4e93c2fa2bd43f4b36bddb5de6d148eea1ebc,392c054a413c954be48f8959dca3b005ec4d4e8c2498daf9310f3054c776d89a,62a1a32dbe33612b0452f8281b29c2cb927d587d6ebb97389bdda7aadca0d760,singleton,,none,representative_random,google_news_rss,2026-05-09 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_8c9a013ab70c0434,class_b8e2d6d36fe05ca4,1003,871,positive,TLKM,stock_code,a836d6691f0091b7262472532447cda7bcdcd1ee2876534be6b156292f342bc1,5b2d83bbd616f43855af9449db389e4addeb1ec39dfe0c08c2dc7b6b084563f7,74ccfc16fdf70e716a049ecfd190673b1e5687a6b845a478813ba75e097fdcde,singleton,,none,legacy_hard_case,google_news_rss,2026-05-30 13:10:26,multiple_previous_test_sets
sentiment-groups-v2,article_75992a5ac67ff644,class_2c1c9bda4330455e,1004,1518,neutral,TLKM,stock_code,4ed0e703028e33741512c3e5918c283f40c66c674642d6c3d9224cf53a56201f,7d32a3c10610f7df40c274c5f86a2d5eb1032cdc275f990abdfaa391f6350c48,880e354148bdf9fa80e801ca57e0d96b0898eddb5af59ae86e03c080c48db3d6,singleton,,none,representative_random,google_news_rss,2026-06-02 03:38:05,no_known_test_exposure
sentiment-groups-v2,article_7f861bcee185de00,class_ae69813b73a38041,1005,948,positive,TLKM,stock_code,9b81c21c7ca68abf185f8c7f9833453d6fe41a079176b6c1008b20e04452b397,72785797194692c4c0f95c16c910317ff951856d768e563a2e915bd2bfa86781,166bbc0ba975818cdb4b01719037e6e0f66386764a0c00d64963a7093261e0cc,singleton,,none,legacy_hard_case,google_news_rss,2026-06-01 15:08:00,no_known_test_exposure
sentiment-groups-v2,article_478c4ffb1cbcea37,class_70ee2b5f7f2c58f3,1006,1533,neutral,TLKM,stock_code,97ed0a92097c96521a9421309a24cff90d507233b0e1a697afacda1d8e1ab100,e7fceb9ffe33acf591d4ac795e565cf5dc8a3fd7f5043213bd989685ec995d0b,6d869f08e62fad1883be2980e90d9ff8f3f3b9665b6892453435dfc8294e81f0,singleton,,none,representative_random,google_news_rss,2026-05-27 13:46:00,no_known_test_exposure
sentiment-groups-v2,article_2c8b871e52d4e5f5,class_2f0b1d4df54ec2ac,1007,1534,neutral,TLKM,stock_code,11d765d182c6fd006342162309036de8ef3e79db8557dbc406acc493111de9fe,b6d4e34039359eab13fa06d124dca2228c174b90f263265dc1362d23ba22b3b7,2caeffe149881bf7f15dd288bf4e9ce6896df4c734bf229ef694c7c1332fda8e,singleton,,none,representative_random,google_news_rss,2026-05-26 09:38:36,no_known_test_exposure
sentiment-groups-v2,article_9aaf689fbcdfe9f6,class_28fae1a527a626a0,1008,1336,neutral,ASII,stock_code,58c5e044f36545cd3e5a9d5a743e81cdb92b80c68614b111e492e4c0b64db230,bc8ae49660bb92661e686bf3d3d3c2b1177346973ed955eae22d5fde1ecc3ce5,a4aadd9a38d47909b7cc48d6fc1024e806a21e3151129dc42e8717ed75128a00,singleton,,none,representative_random,google_news_rss,2026-05-13 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_6ad4a6b1e5ea5569,class_4d754041f4d75ad9,1009,435,negative,GOTO,stock_code,9bcd353bbb09ae12e9c4b2195fe41d728ee10c62ba148314bab68771d55549af,0a8c5d92689f6a25b6e7cf2142130a378359ba33fdc9d65ff64310e0cdab2d04,a60ef394746caf144244c8d9afec0e91a1a477c4a74cd0b723e5979c79df8358,singleton,,none,legacy_hard_case,google_news_rss,2026-05-04 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_7a5df5ffa0dec222,class_3eb8e4539eb2b1f5,1010,242,neutral,UNVR,stock_code,a10c7e1ebcfc355a27053ca8bc5d3a18af319da3288896554683772c1f634dcc,c499d0d1f71fe1f4cb512809120f00ffbb23815d595119dfa041a97cb26a3717,34e052306223c5158c8bb71cd3f52d9ee3e698ffc2a6a7b27a8642b0abafbf4b,singleton,,none,legacy_hard_case,google_news_rss,2026-05-26 08:04:00,no_known_test_exposure
sentiment-groups-v2,article_3dd9c0995d54c0ab,class_75e5af9df281436a,1011,1128,neutral,BBCA,stock_code,af47dd708f05ea457a07a6ea634d002337c0c3a7180c94dddd0fa80b88f852c1,d9e5240e6611709444e8b5b99d748ef914d6a6c7aa843487ef8ac4ce84044dab,21c26919715721d60940e6cb142fd7f55855a11c26830df072d2c03d6764f0cc,singleton,,none,representative_random,rss_local,2026-06-02 13:15:07,no_known_test_exposure
