article_id,manual_label_id,label,user_id_hash,sample_method,source,publication_timestamp,canonical_target_entity,target_entity_source,full_text_available,existing_split,historical_exposure_status,historical_test_120_membership,active_test_148_membership,r5b_153_membership,normalized_title_hash,combined_text_hash,normalized_url_hash,text_length,has_required_text
875,290,positive,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-19 07:00:00,BBRI,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,d28153e5124ac57ad47c8d6cbcb0bdd15490f14d60b1ecf278c8f142321f2ff0,1c99ebe43f60bff08b5f304fbd2da8b511cb6c0e0fb31132ec68bee12fba5f1e,5b504bd71e81934ff1ed185b103003bcd8b8e3ca63f2e5644f0ed9e6d23b9403,219,True
876,1250,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-18 01:20:00,BBRI,stock_code,False,,no_known_test_exposure,unknown,False,False,106c7a27539101479221af190c18a67e6cf3278c08d17e70f30e6bf3af92b260,d89dca8fd8c008247bccef97c6f12aea2f6de12d3e9f5f1ea3047de599a2730d,d674f3ba1692ac2d36373d652cb8846a13c5d4910dc2b0044ee3a8741515bfcb,138,True
877,348,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-08 07:00:00,BBRI,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,501a9b52f4d786b78a7483afb78f882f0968682eb097d2cdedcc4ecf621d65ce,6c9ddb339f5626e55c4d7392d1129be4ff0351c6cc26337f55194cb62133beab,11f9cc33331b7e18658449e457be9517b3abc6fbee34c2375e9fafa3abf4a847,147,True
878,164,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-04 06:31:48,BBRI,stock_code,False,active_test_148,active_test_148,unknown,True,False,f1caa8fc41ffbcc69a847ff9561965b0673c2545f80da496ed8de45e3e80e169,f3f2808722ce50fe4ef7c38364f93ce9c9ad1a7829c9316af2092256e4c3c181,35662edf38311dcea353bb7469f0abf42fb257ddef06ffcd877f5e28bf832e8a,285,True
879,816,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-26 02:36:55,BBRI,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,2c03097b0da48e3c6562b1ad789e481b4fd4851dfe3691512caa285708e033c1,1625bdda66910df3635c1f9efe7ba83fbc4a2a96e0e9da1f22b998dd4033d921,672b7ee36953383615496375635c2c10743bcc0f7e77a01967f0dc1c2c0a9127,327,True
880,175,negative,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-01 02:27:54,BBRI,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,575249977a4152894dc72d3efa3215a78571d8e38b6951d603b22ce2a022e5b9,32fcf7858fce036b920d298d0629877e41180e7f68ecb2694ba915c3c8560a35,a147bb4a04de025627f227f791c90b1e5299833b9eb1044dfeab1c248578b24f,366,True
881,169,positive,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-04-30 07:00:00,BBRI,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,9f5a24802e0d295c93e22777391d62c4468020ff480325f82a590295e1003b64,803cd88921af87a46fde1c0579c676bf6e22948425793c9c6f23532763779bc3,15913d66809cbd2381dfa32b6e40a2ff7a8bbcab057a189fbce1377cc21107da,234,True
882,495,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-23 13:10:08,BBRI,stock_code,False,active_test_148,active_test_148,unknown,True,False,0a4edccdf807452b40ada43b6216e9942adf9bc578c85ca3c32e9466cc0275a9,be817f30a6c0d961f61251c5b05d847eafe945da3434cc1acd165d51619cf073,228bf99301a940e745203c1a5c9e0087cf615bd503863aef8dcfb2f1690f08f3,237,True
883,483,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-18 15:54:12,TLKM,stock_code,False,active_test_148,active_test_148,unknown,True,False,2ad422563305ad2e1cfd421951052f696eafab37798de37925141be6bbccd397,c94e3329ce270af78e9ffd8f5ef52e45f42849a8d0416d104c80efac36a9506e,d992d81605641620eceb7d665939a9d4e3c4fd67b92bf3496ddd2e8d4a192ab1,435,True
884,618,positive,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-12 13:31:49,TLKM,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,126e11c52f29c3f8b0c9ba07fb78a42e682e83dcddbbb8cddd5276620617ee9a,96a1aed1b2a155f1c4373003bd01df09d29232bd6bd9f062d0219c098a0765bf,fb2ee943376a1e2dc1601c87837657408db3953373f1f3d6627a2205ea07d7dc,210,True
885,1739,neutral,d4735e3a265e16ee,representative_random,google_news_rss,2026-04-23 07:00:00,TLKM,stock_code,False,,no_known_test_exposure,unknown,False,False,4a1a05148a9d08eee1f147a06498a8ac778bae833a43cce30c1f52e9f7fb9779,d79482503835dd644c43aff3cd888c181cf2fbde04599b49e4f2550e28a989f0,056af98d7d03b5197d8fa9a08532749f48bf45ae176e85288afd1f92fd7e083f,294,True
886,1772,neutral,d4735e3a265e16ee,representative_random,google_news_rss,2026-05-25 16:50:00,TLKM,stock_code,False,,no_known_test_exposure,unknown,False,False,836904995ef741012cfbc77d99e36297f092825557bf389c81cb7bbca9e449b4,231beeee8b670b5fcdd7ca53af9c72558cfd6df7a35c9667b69bde2b66dd4293,0333c8aab0b6b114ff59bf85504fbfaaa92a907047bef8d88eefb66216b0032a,231,True
887,1025,neutral,d4735e3a265e16ee,representative_random,google_news_rss,2026-05-24 18:46:00,TLKM,stock_code,False,,no_known_test_exposure,unknown,False,False,f9048cabd9e125fd89039c649261941ab7ec7ebb8fa873a2e878521261e40a2e,354e2f10c93e961f68c1e21ae8f440a751e49d97a76d8847fd8e156534ef1a92,e7a46d3469a23ec827e065f07a1a8eba36ef46c36faa76e9e62ae2336c5c3263,261,True
888,1451,neutral,d4735e3a265e16ee,representative_random,google_news_rss,2026-05-01 07:00:00,ICBP,stock_code,False,,no_known_test_exposure,unknown,False,False,b0942278789d048e015e9a0f4a64bed20cc130c2a68bd8f3bed3df61cc760c46,33ca5f0b7ed0f9e9681e60e3317509ba8cc722e6467d50e54209401a50f57fad,961661c6f5178953f09f802c14ae02a75f52a98a1631d18d52384fbd19905fd0,321,True
889,842,positive,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-25 11:13:00,ICBP,stock_code,False,active_train,r5b_153,unknown,False,True,d84726d44f50f41258370bd8f1d61c06d88a5ffd93223fa588452beeaaf444ff,507916fb3064516b36bacddb0f5ea51a8cdf65ceb0281f2c13dcefb384369d85,41ff8fcbe182ba38491abdab052820bce7fabc9d4e600a16ffa654d8dc5e9dcb,309,True
890,711,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-11 07:00:00,ICBP,stock_code,False,active_train,r5b_153,unknown,False,True,6e07dc45b20aa2d1586126e65553a0c4de9f83216d5f6d1904c362047a5dd291,fc64e563467d6e0d6b5afd29a78687472f54c94a9002274ad4dd148d277b6a90,3dac3f27f7e438a2773a78d5eade6ae885c27ad6eee213ea5a3308ee3f1d5f26,210,True
891,525,negative,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-25 22:00:00,ADRO,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,86381f16c09392db2c8459193afceaa3fba71bdf22abd89c1772e9e3a635e249,87dd319161a5de3745368cc1ef66d6cc0dcbe6978dcd0ed65738599e4cc51da6,b802f6b5881ed00e9cc131d47920767e5f1f15894b160ff782e6c385367e5943,291,True
892,655,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-04 07:00:00,ADRO,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,0eff3845144af95e15f893b11ea8a1c760eae8e87ae13e935744b82da46696ca,b1b9351909ef3648c6ce0ab500d7cee6bc66f17251ba61436966940064386382,1b56e0e3731c93267d96234815a992d7ac576f7f1d8e80d5390994bf16c1eca1,291,True
893,1613,neutral,d4735e3a265e16ee,representative_random,google_news_rss,2026-04-06 07:00:00,ADRO,stock_code,False,,no_known_test_exposure,unknown,False,False,11338c228077e86762b292e01299a31c5603b6a27192836653de62baaddec79a,7971f36cd5f637e6789fa531c4978cf9a10bb25161a8c91a1769b78e8bcaea9c,37cc17c2a7f1f0062020e31685318b734da327641019d88e428d1df8eca51466,258,True
894,981,positive,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-02-18 08:00:00,UNVR,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,fd5d7c553224bc59b490b43c8d03604ceb220ea7087646fa643a3641354d28a4,65dd32a8bffb0019f4301ca62a45a18de2b90ddae00c4807c79aa4c7ee83b99d,4e013987ee13b25ac54bd30cc7e44b1c09289f4f3839625a736c410fc16f5b4e,258,True
895,412,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-06 01:01:54,UNVR,stock_code,False,active_validation,no_known_test_exposure,unknown,False,False,fa95fd254840483ee4c4a0c3da666083558cc779a987cc51d6d6a6c3db1d4f74,eb911212377822f49eecf500e31ce359abc8a843c9f2290ee7849533e3192097,9c81a76adc30a91a3afdc7b81ae4b5f5243fab592cb62c75ddc45e072b0d169b,294,True
896,45,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-02-24 08:00:00,UNVR,stock_code,False,active_test_148,active_test_148,unknown,True,False,181b52cffd325aa08a399b20245c17daa2b6884d713d86c5437190c4178bee25,20cefb93904ebcb2af36b2378af0f7e292b6233a85b082d14dc90457fbbcda3d,daa0e38acf192a8160dbccdd5b23aa93bb148ad52b97783c6f508c314f00a21d,291,True
897,291,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-02-03 16:16:58,UNVR,stock_code,False,active_test_148,active_test_148,unknown,True,False,527446093103ef49d31cfe0ceb540b41e1815274f4d207be2a0d96a2ca542773,504d4953ba0f23e90b016287fbd0a692371929bb3c2a06d0e37613b9787fb8aa,3492febffe858d45c71c9c00dd407d80d230b753f7ddd59bb25a8ca7c230d830,222,True
898,982,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-02-05 08:00:00,UNVR,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,422efc212d2dbce153e7719b466ee380870dca42dd6235cad442d76608b429de,15a4b98f78d4d79968c1560a4345fb678f2f03b5f9a628e61468dc1459d0aadc,ad1c1e9728a22b03b177b2b2f38470c5f8f487e21559cf6afe7eb14433553b4d,279,True
899,900,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-03-03 08:00:00,UNVR,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,523127456af0a467f6d77fc84b5c1c932d89f4ad4b02884981ba536b44a80581,faaf0c51003c46baca239148bde227c5af53b6d8d702f31e8e81a1a6915a6426,059f217b2e95b482b44e79dc8d46db21ebc7f08b2fb97bbf76ae64c861800be8,306,True
900,254,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-22 03:11:08,BUMI,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,8c3096abd3c93d75bf26a9c341f6e6cd7fad52024364d85c37cf1724e6235e6f,a805336a96ddc156e45f34fdda125968de49dfe1e6852ffc9a74acd4ade4b9a8,840eb3fa6d9a6d08e5ce9ab99e5a19ea1b4689414f865f8d8a5d1ea0a1c7d852,219,True
901,424,neutral,d4735e3a265e16ee,legacy_hard_case,rss_local,2026-05-26 09:55:23,ASII,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,3478d714d6c71fb998106492e5240e6a58d652f4656539a18c17480b2f6f3aa4,d046d9e76110758f7287b13dfa813a96cc0bf6da2e0d8efab9c8aa761f039ad8,f5992eb8c3554c29ab699c65f09d6b4b647d593609d1356f553be63de9326a19,379,True
902,668,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-26 03:58:37,ASII,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,6b33ad9f235d40d8b1da5c0358930ce843208c2c27720c7e091cb91a7ce81d68,beb992a31639fada28bc54a1fe86914acce16f65d81c062fccc6b76eb31d1bd1,789dc193a506331323905659dbc56e4b1171a42f50eddabecbdf97c8a2d5d6b9,282,True
903,353,positive,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-04-29 12:27:54,ASII,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,3569996f7c9460387daa3abbbbb1a6faf17dfa9d382355d8f6ce2aba400a83ce,bdffc55c4b7d8c89477efb17e5bf1340bc815770650b4d66ca703c9d8d713c0a,bacb564bf519596075f871686a096c2c53e81759b476aa03d7a13d119c114cc1,300,True
904,149,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-25 17:46:31,ASII,stock_code,False,active_test_148,active_test_148,unknown,True,False,93642697369644f6ee92674728f701d1c3f12ac2cd90653149fb9d6ee57a4688,a64de04429b301f458d5fcc5ed4b1f54200f1a578845cefe77981d8c09cd3f5e,af954f91c6bbb8656fdb74fe9787d6a7393caaba6005063e31b868ca2161c82c,363,True
905,1719,neutral,d4735e3a265e16ee,representative_random,google_news_rss,2026-05-12 07:00:00,ASII,stock_code,False,,no_known_test_exposure,unknown,False,False,446865dbad92615579ce835e4717cba957f10152a10a4319b35455efa0e84326,e8b1d28ff20dc51a069e38ae062f80a648dbc7b2c7740b7005302d0ca63710f2,9bb27f57f880fc68b68d4c016af944c7e1cf4c7b4822e8e959ac5e0126d12d7b,303,True
906,1442,neutral,d4735e3a265e16ee,representative_random,google_news_rss,2026-05-11 07:00:00,ASII,stock_code,False,,no_known_test_exposure,unknown,False,False,12a8e396db35a2f9ca10c0ac983875c629161d9183b5617847c6d56dfa126071,aa1712bb37eb0479cb8deab007e79335b77941effbadf5387fbda607b693c7d2,e8b79e1daa4ee0b016b1c4fa707dfcb8c97ef250f5506baad3d139b2089d10f2,252,True
907,1341,neutral,d4735e3a265e16ee,representative_random,google_news_rss,2026-05-07 07:00:00,ASII,stock_code,False,,no_known_test_exposure,unknown,False,False,cd58e717f808bfcfdc982fb2deece21e70bdcdee5a8ab19200ad23fc20b05338,f33710f8af97061545685206f887ec7f6a5cd6ca597d0b0ee8abe93fac7871e8,4288695122b3e4ea6356d53672b6218011f057c1c34ff949a00dfc62c3c7f5cb,243,True
908,97,negative,d4735e3a265e16ee,legacy_hard_case,rss_local,2026-05-29 17:44:41,BBCA,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,e3fdc50f24d2d981d1d62bae5e13b44800b7ac8a028661903f88db0313dbc6b4,8ded7bd91f2ff16dc621e5c14a3c59a324a7f163bf67481ce516041803c96e54,65ebcff92f8560219788f093769d5cecae9b8250daf2353100a3e40e2e9a7f2f,369,True
909,137,negative,d4735e3a265e16ee,legacy_hard_case,rss_local,2026-05-29 18:44:49,BBCA,stock_code,False,active_train,r5b_153,unknown,False,True,e3201f191849cba7970b6f2a3a934349a82b4b4d973e79da0b6ffba171b20386,b1f1432d5a889cc1fef1114acb448df9e3ce02f491b90ffc5a539c0fd4925fe2,ecad3d7a678107c6d3e23fc0ad4a47517a846ba2bedf7b644b0e362b02ab8081,340,True
910,639,negative,d4735e3a265e16ee,legacy_hard_case,rss_local,2026-05-29 14:32:51,ASII,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,3e49c672609846212092d4764aa5ed9dc66ad577c09838f3b5c174bcf04c40fe,dabc1607bdcd8b67d07854bdadf581af70e30260d482f0c09ab771d05dc6198c,5c6d4c257c38d3bd2c602948cd381323d5cec4fc8616f6362a769b00a340896f,390,True
911,953,neutral,d4735e3a265e16ee,legacy_hard_case,rss_local,2026-05-26 18:01:01,BBRI,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,799f7d35fd111298a200c0fe2fc8cb2ff88404aa12010cfe3c7e83ae11513aa4,50d68fb1a59e05a187a1ca8f4379085b50c4579bb844b964a5e9e4c366328cac,7d4ec949970c0edc9d46b4fc1fe011a1b1e13b9cb3cce6eac8ef96aa23c53336,380,True
912,1688,neutral,d4735e3a265e16ee,representative_random,rss_local,2026-05-28 16:28:37,BBRI,stock_code,False,,no_known_test_exposure,unknown,False,False,ec123e08567af28d1879200ece51bee40c0981affe745374846c1e3c708fd2d2,ef222f57bccfb958aa347c6badd87f0c8e9f32c9410f3578b4aab622eae26508,46e475311de62f52b7f9d546d3628c8b4cdf74b49c8e54cc26390d912dc4b804,378,True
913,1656,neutral,d4735e3a265e16ee,representative_random,rss_local,2026-05-30 15:30:46,BBRI,stock_code,False,,no_known_test_exposure,unknown,False,False,709af770650f141c7a2493dc25ad495a99ea2f3347e844eb0a04acf42faef355,9ff0368d1860aa05df9e8f447bc59e1ecee903600f6ac5e49136475fbca6797c,b7ce0a8208801d7bbccac499b1e8261699a9807be06b4160da3a56bdfb6020fe,308,True
914,1065,negative,d4735e3a265e16ee,representative_random,rss_local,2026-06-01 17:30:12,,missing,False,,no_known_test_exposure,unknown,False,False,7bec12a911a26b3168ee0f5230755cd955f15122b1666aee1e1b76d4cf3a5144,c41de9efafe0e3538025e96db898f9702423de020986fe015fda1329a47dbdc0,ff1e190eea4180c85aff2fff03eb0d1abf883687f3a444e6b5d5aa1f0d77e1f6,217,True
915,615,neutral,d4735e3a265e16ee,legacy_hard_case,rss_local,2026-05-31 12:45:00,,missing,False,active_train,no_known_test_exposure,unknown,False,False,408090076d63aa88571019c9c329cb02bc7e0e39d8b627f39e12d25a52f017f5,dc7c2a3eafb1f3a1df841b5bd265a5928800d937689ad6cea767ddac80c27db2,a05bc0617a86d53af6b8d48d3bafeba77a0436329d94eab352a9fbb1bf6179fb,288,True
916,1884,neutral,d4735e3a265e16ee,representative_random,rss_local,2026-06-01 19:17:26,,missing,False,,no_known_test_exposure,unknown,False,False,94f45cd13e03b31a58ed8adea8d21e6a4652b91dc579cc49f30de7dbf578228b,a0842d9afba9fc6b67e7b383d66f07e6cef9d3c04814252a55d9494a9e9cc0a9,2f67097312a5daa32fbf3436efadce39eac0efb5c65ae0851b855e8f20d8bc41,310,True
917,950,neutral,d4735e3a265e16ee,legacy_hard_case,rss_local,2026-05-29 19:00:37,TLKM,stock_code,False,active_validation,no_known_test_exposure,unknown,False,False,1f0fe53f7069a65bce23c195ad8400a4e5694becd75099bab1da2cec5fdef3a5,d823d6d62db87285fcf780791d7db0f32c5d5935b07b0fdebea711b4cc1ee392,53e3a3d7bf13f1910a96e366a185ad1a3c052174e82636fc8df02d67b2f48a97,384,True
918,189,neutral,d4735e3a265e16ee,legacy_hard_case,rss_local,2026-05-30 11:46:16,TLKM,stock_code,False,active_test_148,active_test_148,unknown,True,False,d3c4530b1380a3cafe30d0bbaeddc6c18c979ed9e594df128d4c3eeb3a226364,9a73c0dcf5f012e9e4abea238fc55c2561eee75b94148da3e00ed7fc245f561d,6490027bc841ef999e3e8327fe49ea5edbffa9bd22ba24fa86c9c929ec6294c9,388,True
919,1571,neutral,d4735e3a265e16ee,representative_random,rss_local,2026-05-29 09:30:47,GOTO,stock_code,False,,no_known_test_exposure,unknown,False,False,0ddfacd52601d25b35f200c35dbf652c8064790bb5e3456649e80d0e69ffb31c,7ce839de5f81f79c64171e4f4eeef67d4fa6aa36eeb85e77f3d04cf762653562,9e89e5874fcd39cc4b210e1d007942311dd11834907a64638178cb855b417d73,365,True
920,1347,negative,d4735e3a265e16ee,representative_random,rss_local,2026-05-29 11:18:39,GOTO,stock_code,False,,no_known_test_exposure,unknown,False,False,b4c83976a1b3cc14ad0e8c24eea1db569042f8e6a041881550a88b9138c59107,25ccf277945ad95206364254dfc8d3c81cee9b4f9e24a2ef757e0c6897813da9,d621b5f3f6ed384fbb9ebf7613954f581692da8004b71f2ec4f27d3021de1d56,198,True
921,40,neutral,d4735e3a265e16ee,legacy_hard_case,rss_local,2026-05-29 08:49:17,GOTO,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,ab5636b45e8369c661f0b86c5047a4b341b5e62c18fa2cacd384838da36f61de,993d63204a36d4781d0b23e16d2babb92be699dbc43263166ed8496941617586,0191797370f19a1b948e5c78ab039c2c12df20ddd357a52ca50a4d10109f2c8f,328,True
922,1691,neutral,d4735e3a265e16ee,representative_random,rss_local,2026-05-30 13:30:00,,missing,False,,no_known_test_exposure,unknown,False,False,6e12bfedd5c461a6b4c64a7c271e1dcc0eb90581d1d96b70483c4ec17b95a912,81efbac76a1a71df66149a76196417b4215991d761d229f1a316be0eb558ed47,62e6d11eda6af7107a7b720ab1ad6cd482fd0c1d29b25428c83f99091194f7db,268,True
923,1833,neutral,d4735e3a265e16ee,representative_random,rss_local,2026-05-30 08:15:00,,missing,False,,no_known_test_exposure,unknown,False,False,66a177cc56f453b738e73352bb0f6a74d9c4c6c3214533bce2f2c7dd48278c31,8620ad9838fbc40a6899255b888d5a7b7c1420f8eb110e9df510857001041593,f1c030dbdfc0944c4317f2a2e6c5f6e9e5c6c77234d3eb064ca25c658c7031aa,316,True
924,51,neutral,d4735e3a265e16ee,legacy_hard_case,rss_local,2026-05-29 20:40:00,,missing,False,active_train,no_known_test_exposure,unknown,False,False,e4eff62528861c3a79a2f0e2c1c0d3531e435064a6d05f568929a9d50d468d73,82e38229396bf7bb5fa16a7cf6eccadef33f75e13e727bf8d4c7d571079abd45,060649a5f1b28360f20036aed22df8a678d328277b016d7bbe905645744cd142,267,True
925,617,neutral,d4735e3a265e16ee,legacy_hard_case,rss_local,2026-05-29 10:15:44,,missing,False,active_train,no_known_test_exposure,unknown,False,False,dbd6e65e91953382e5d769adc3baeb16d10ca3bce85a46f1732dd79deeccd4b8,84edd41f1924e4afe4349edadd2b805a0ef355276b822caba6f16d1af5af6d47,79a1f2f3e10b63b4a7fa0a07cab42ea596b586c9dceb9e695a28dba0a3312015,310,True
926,1452,neutral,d4735e3a265e16ee,representative_random,rss_local,2026-06-01 17:27:46,,missing,False,,no_known_test_exposure,unknown,False,False,34124a9c6e870f766ec49b0502de255560e842caf263cf794575df1e298ad8bd,65412aeef8af921e4799d2c63a4f08edfc5dd23ac10ef06d8ce51b7e474a3e3a,c75770aa190045c0627e30beefb53693062ae691faba235996c8a860dc133419,377,True
927,207,neutral,d4735e3a265e16ee,legacy_hard_case,rss_local,2026-05-21 12:25:46,,missing,False,active_train,no_known_test_exposure,unknown,False,False,9fec1ead8e1e48d11173afc4f76c5f698cdddb0fa364a7cfa76d2d7ff790b096,5a8ba4945bab316d53511b18ff0ee8f2bc408c8d8ec92f7e427157ab13037a17,f764d84600de6f2f7b3e551e70ca1e15816f9c3a9ba1bae3180d265307c6b5cb,311,True
928,1701,neutral,d4735e3a265e16ee,representative_random,rss_local,2026-05-29 16:10:03,,missing,False,,no_known_test_exposure,unknown,False,False,807b06b35460430e4c8a8acb00e46ab408ee789061d970f0eb693ee796f8f41f,d2c515229db7ab11c3ac79d55a3ee32217d2ca5139117f29d5f0bf5f1e9483e2,c966351a1a34d1e5c969572f13eaa2e5eeaa8edcaa4592b324803b52d3ebb0cb,377,True
929,1257,negative,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-25 23:49:19,BBCA,stock_code,False,,no_known_test_exposure,unknown,False,False,4fb92b481ec42b5a5e01bed58829927f032ddfbf582fca1151d1c166a0e9e895,dce8338f9e60a0e8e626e114795cabf5fb808674b775cc1ac8b95e8ef4293109,778e691b59b9426e2b4f2cffffec55bfab665841b0d2cdd709b007cbb3734bcd,132,True
930,903,positive,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-20 07:00:00,BBCA,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,b76af2cb894b703e516355f6759ca09d7c6666cd47fcd8786a5c6bc2ab586a5c,a0a37db67a490f9994ff72e7c646c9096b1b52b3aec77dc7b3b9f20a6cc52c83,e7dbabc5b2b256bc02aba2be537815da3917a5fed68438d484b054b56e53a6ca,309,True
931,283,negative,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-18 11:59:52,BBCA,stock_code,False,active_train,r5b_153,unknown,False,True,24b18630702af0fd4ea7538371d139a0cea830346cf91d37515ef5fda8a0938d,d1571e3fae4edd3b953f0f961ba225352555d24f0d130f543e21b7c73a270d5e,0981028a30163163453c40adba36b8f6d0901516014e67589e0f5c0f91cd3ce8,357,True
932,259,negative,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-21 07:00:00,BBCA,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,a0663637d94d4a4f8bfec0430b6abd5c52f7bf5410942c2a6193821ab3413185,f1a44552b1a98e70b1f88be7689be3b4760dc2797c51e41e3ce90077299974ac,1b204834fba927d4295318c256457683c48d5bfdfa2a89d7af909e28ed0a2f08,189,True
933,521,negative,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-30 11:30:00,BBCA,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,1fb79f1c5403f0958c4472639d215a0073be01833036cdf7a9c97c1195b04190,4546242536e3af98ae11b1953fc43b854e3939eb385debec3ffd0c708ec8e813,3d1d15d84b0a5aa3a69b4562e7ab4ff9948bbf281b0cec1c026e9ba8434bdfee,231,True
934,1322,neutral,d4735e3a265e16ee,representative_random,google_news_rss,2026-05-27 21:20:09,BBCA,stock_code,False,,no_known_test_exposure,unknown,False,False,ea59a502360c2a146bca2c566598cd070da45fb8dceb267ffe4833ca0efc31c9,4d5cec3b620d0d5af17273c527f5be51fabb87eeda5018f247b7b41b8bcab392,5073f4ae80312923d258f4651e5abff64828ebd2dfa5c7b00ad2d0444b95d671,270,True
935,156,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-05-31 07:00:00,BBRI,stock_code,False,active_train,r5b_153,unknown,False,True,36be9af52f9dba91db94672c37501ffbbbc1c8f3a3bddaa8d7f8a0445ae1a90d,b5fdf9440e357b4e9b5fad60a600ee9de4caa9c086ba30521b3cf53a5cacdfaa,55afdd7ddac3127248dac1bc0e2bed4349c3bb638de0ae8bb5d012b258c6c319,303,True
936,1066,negative,d4735e3a265e16ee,representative_random,google_news_rss,2026-05-27 07:00:00,BBRI,stock_code,False,,no_known_test_exposure,unknown,False,False,0e0c96bb3f50ca4db8c53b2873af9bd66e85b09596c056b32015d2ebcbd06560,8fbb956c10eccaa27dc6aa69b5dae63d197b69c98c479227169570fa00b6a3f1,5bc2dc109db7cccb54e955d3ab7b7bf6c77ffa2baf3720cd5512d58d07356dac,198,True
937,1831,neutral,d4735e3a265e16ee,representative_random,google_news_rss,2026-05-24 07:00:00,BBRI,stock_code,False,,no_known_test_exposure,unknown,False,False,65d8ebe73e9c3bf3386eada44923160b66516690e2c07e98691e264843903db9,406f15de151bbeea9968d66e1ae377354c6d943b099db2b9b30549500da0c093,0afb71c13b25f9fa3268fb22400a9b402cc04c9dec28eec684a8418dcd239b60,138,True
938,213,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-04-29 07:00:00,BBRI,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,07bb2153e167883341bece93f685dced85231c9c52997dd6cb97a1f5a0bd2813,ab8cd5eafded26f29349baeda86ba6cd2a134b3ef6d95cde350a79236a4dd514,e2786cf6edc8866cac3be626ef023081d0a765461ae55e0984e920cdb95a965e,261,True
939,394,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-04-28 07:00:00,BBRI,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,553cb398762c0deee8082faf8919b90297247f766e67a104f51ad8370a78c2b5,016b909cadbf1523ce590614d91bfa7327481f5faf7fe7c075ba44f9eadc245d,4b1ba3dfced2a6dc12cbc92ca3233a983e92dd3da7b255115116f9570b0f2b3f,222,True
